id,author,description,guid,to,likecount,link,pubdate,replycount,title,authorChannelUrl
1143,@WesleyWilliams18,👋 Hi ❤️,Ugz0tUiJ8As3AeGYCKh4AaABAg,,0,https://www.youtube.com/watch?v=e-ORhEE9VVg&lc=Ugz0tUiJ8As3AeGYCKh4AaABAg,07-03-2024 20:08,0,👋 Hi ❤️,http://www.youtube.com/@WesleyWilliams18
1144,@anabelbetancourt4734,Yes Taylor go,UgxEeODGuA9dpcHcN2p4AaABAg,,0,https://www.youtube.com/watch?v=e-ORhEE9VVg&lc=UgxEeODGuA9dpcHcN2p4AaABAg,07-03-2024 19:58,0,Yes Taylor go,http://www.youtube.com/@anabelbetancourt4734
1145,@user-il5ny4yu8j,Marry me ts ❤❤❤,UgwXZPA2_XVa8SorxA94AaABAg,,0,https://www.youtube.com/watch?v=e-ORhEE9VVg&lc=UgwXZPA2_XVa8SorxA94AaABAg,07-03-2024 19:55,1,Marry me ts ❤❤❤,http://www.youtube.com/@user-il5ny4yu8j
1146,@Newjeans_for_life60,Lol,UgwXZPA2_XVa8SorxA94AaABAg.A0hTz16TlvCA0hU1HhJWKV,@user-il5ny4yu8j,1,https://www.youtube.com/watch?v=e-ORhEE9VVg&lc=UgwXZPA2_XVa8SorxA94AaABAg.A0hTz16TlvCA0hU1HhJWKV,07-03-2024 19:56,0,Lol,http://www.youtube.com/@Newjeans_for_life60
1147,@pearlie_pop,Hi I hope no one thinks this is weird but HI FUTURE ME NEXT TIME I LOOK AT THESE COMMENTS!♡ EVERYONE TYPE HI FUTURE ME OR SOMETHING TO FUTURE YOU (future me its 2024...),UgwJh2-75B0NYGI8axR4AaABAg,,1,https://www.youtube.com/watch?v=e-ORhEE9VVg&lc=UgwJh2-75B0NYGI8axR4AaABAg,07-03-2024 19:37,0,Hi I hope no one thinks this is weird but HI FUTURE ME NEXT TIME I LOOK AT THESE COMMENTS!♡ EVERYONE TYPE HI FUTURE ME OR SOMETHING TO FUTURE YOU (future me its 2024...),http://www.youtube.com/@pearlie_pop
1148,@sarahim244,I\'m in 2024,Ugwg9QhR-ujOLtUPVEF4AaABAg,,0,https://www.youtube.com/watch?v=e-ORhEE9VVg&lc=Ugwg9QhR-ujOLtUPVEF4AaABAg,07-03-2024 19:13,0,I\'m in 2024,http://www.youtube.com/@sarahim244
1149,@blazeyt6732,Ngl this is trash music taste Taylor swift has the same pop style in every video She is kinda overrated,UgznVMqvjsnPfxw7ooF4AaABAg,,0,https://www.youtube.com/watch?v=e-ORhEE9VVg&lc=UgznVMqvjsnPfxw7ooF4AaABAg,07-03-2024 19:08,2,Ngl this is trash music taste Taylor swift has the same pop style in every video She is kinda overrated,http://www.youtube.com/@blazeyt6732
1150,@Gabo34,Por fin alguien tiene los huevos de tirar ese facto,UgznVMqvjsnPfxw7ooF4AaABAg.A0hO_guglz-A0hYuoOQisU,@blazeyt6732,0,https://www.youtube.com/watch?v=e-ORhEE9VVg&lc=UgznVMqvjsnPfxw7ooF4AaABAg.A0hO_guglz-A0hYuoOQisU,07-03-2024 20:38,0,Por fin alguien tiene los huevos de tirar ese facto,http://www.youtube.com/@Gabo34
1151,@augustslipaway,I respect your opinion but why you even wasting time in comments just stop the video and watch something else simple.,UgznVMqvjsnPfxw7ooF4AaABAg.A0hO_guglz-A0i9T9vDxZm,@blazeyt6732,0,https://www.youtube.com/watch?v=e-ORhEE9VVg&lc=UgznVMqvjsnPfxw7ooF4AaABAg.A0hO_guglz-A0i9T9vDxZm,08-03-2024 02:15,0,I respect your opinion but why you even wasting time in comments just stop the video and watch something else simple.,http://www.youtube.com/@augustslipaway
1152,@dollbaby1887,I LOVE THIS SONG ❤,UgxVnlfPwOEkNpzZykJ4AaABAg,,0,https://www.youtube.com/watch?v=e-ORhEE9VVg&lc=UgxVnlfPwOEkNpzZykJ4AaABAg,07-03-2024 18:52,0,I LOVE THIS SONG ❤,http://www.youtube.com/@dollbaby1887
1153,@muitacoisagus,POPE FRANCIS ARGGHHHH AND IM HERE BY THE POWER OF CHRI-IST,UgxFRNTxTfgIMSk9A9h4AaABAg,,1,https://www.youtube.com/watch?v=e-ORhEE9VVg&lc=UgxFRNTxTfgIMSk9A9h4AaABAg,07-03-2024 18:34,0,POPE FRANCIS ARGGHHHH AND IM HERE BY THE POWER OF CHRI-IST,http://www.youtube.com/@muitacoisagus
1154,@pamelawatkins23,I’m in 2024,UgznPjCtv9dqYivJPxh4AaABAg,,1,https://www.youtube.com/watch?v=e-ORhEE9VVg&lc=UgznPjCtv9dqYivJPxh4AaABAg,07-03-2024 18:08,0,I’m in 2024,http://www.youtube.com/@pamelawatkins23
1155,@mikesommise9642,You are,UgxQa4Z1p-BXqykqNj14AaABAg,,1,https://www.youtube.com/watch?v=e-ORhEE9VVg&lc=UgxQa4Z1p-BXqykqNj14AaABAg,07-03-2024 17:27,0,You are,http://www.youtube.com/@mikesommise9642
1156,@ayesharehman1503,Queen fr,UgzFp-DZ2Ks9q9XPngd4AaABAg,,1,https://www.youtube.com/watch?v=e-ORhEE9VVg&lc=UgzFp-DZ2Ks9q9XPngd4AaABAg,07-03-2024 17:24,0,Queen fr,http://www.youtube.com/@ayesharehman1503
1157,@dallasterka2933,Not me singing this in my room lol,UgwGdbUP6tvw_Pr3ZqZ4AaABAg,,2,https://www.youtube.com/watch?v=e-ORhEE9VVg&lc=UgwGdbUP6tvw_Pr3ZqZ4AaABAg,07-03-2024 17:01,0,Not me singing this in my room lol,http://www.youtube.com/@dallasterka2933
1158,@gabrielaovalle4a424,2024😢🎉🎉🎉🎉🎉,UgxSReHzrbj_CwmMsJJ4AaABAg,,0,https://www.youtube.com/watch?v=e-ORhEE9VVg&lc=UgxSReHzrbj_CwmMsJJ4AaABAg,07-03-2024 16:56,0,2024😢🎉🎉🎉🎉🎉,http://www.youtube.com/@gabrielaovalle4a424
1159,@margheritac9139,Me,UgyfptNHRboenpAokYF4AaABAg,,0,https://www.youtube.com/watch?v=e-ORhEE9VVg&lc=UgyfptNHRboenpAokYF4AaABAg,07-03-2024 16:51,0,Me,http://www.youtube.com/@margheritac9139
1160,@donnadie1128,Hermosa mujer y artista 2024,Ugzp6iNsdcA_fVTmiSx4AaABAg,,0,https://www.youtube.com/watch?v=e-ORhEE9VVg&lc=Ugzp6iNsdcA_fVTmiSx4AaABAg,07-03-2024 16:40,0,Hermosa mujer y artista 2024,http://www.youtube.com/@donnadie1128
1161,@tb2052,Who of you could possibly relate to this extravagant lifestyle?,UgzWg8Mg8jJxVFyEvDx4AaABAg,,0,https://www.youtube.com/watch?v=e-ORhEE9VVg&lc=UgzWg8Mg8jJxVFyEvDx4AaABAg,07-03-2024 16:25,0,Who of you could possibly relate to this extravagant lifestyle?,http://www.youtube.com/@tb2052
1162,@bikenraider99,...she can pull off that level of crazy cause she\'s off the charts hot....you\'ve been warned...,UgySn8ZzA3XrEmUhNrF4AaABAg,,0,https://www.youtube.com/watch?v=e-ORhEE9VVg&lc=UgySn8ZzA3XrEmUhNrF4AaABAg,07-03-2024 16:21,0,...she can pull off that level of crazy cause she\'s off the charts hot....you\'ve been warned...,http://www.youtube.com/@bikenraider99
1163,@timeachisnyan2643,I love this long,Ugw_8twhTDKTCxG5ldF4AaABAg,,0,https://www.youtube.com/watch?v=e-ORhEE9VVg&lc=Ugw_8twhTDKTCxG5ldF4AaABAg,07-03-2024 14:59,0,I love this long,http://www.youtube.com/@timeachisnyan2643
1164,@sdim82,Who is here because of I Prevail? 😂,UgzcidWbQyNBtL7PyJd4AaABAg,,0,https://www.youtube.com/watch?v=e-ORhEE9VVg&lc=UgzcidWbQyNBtL7PyJd4AaABAg,07-03-2024 14:44,1,Who is here because of I Prevail? 😂,http://www.youtube.com/@sdim82
1165,@Rrreeek,Me😂,UgzcidWbQyNBtL7PyJd4AaABAg.A0gvKLVdP5_A0gxUUqvTAW,@sdim82,0,https://www.youtube.com/watch?v=e-ORhEE9VVg&lc=UgzcidWbQyNBtL7PyJd4AaABAg.A0gvKLVdP5_A0gxUUqvTAW,07-03-2024 15:02,0,Me😂,http://www.youtube.com/@Rrreeek
1166,@badbrat,2024 – Who\'s still vibing to this masterpiece? 💚🎶,UgydJSfUQFcP50g1xBB4AaABAg,,98,https://www.youtube.com/watch?v=e-ORhEE9VVg&lc=UgydJSfUQFcP50g1xBB4AaABAg,07-03-2024 14:39,4,2024 – Who\'s still vibing to this masterpiece? 💚🎶,http://www.youtube.com/@badbrat
1167,@Pixel_playzYT,Me😊,UgydJSfUQFcP50g1xBB4AaABAg.A0gupvVyzTxA0qL74a-ZCc,@badbrat,0,https://www.youtube.com/watch?v=e-ORhEE9VVg&lc=UgydJSfUQFcP50g1xBB4AaABAg.A0gupvVyzTxA0qL74a-ZCc,11-03-2024 07:31,0,Me😊,http://www.youtube.com/@Pixel_playzYT
1168,@user-eb5ud6vw2e,My girl dont likd it 🧍🏽‍♂️,UgydJSfUQFcP50g1xBB4AaABAg.A0gupvVyzTxA0sS1J06oPS,@badbrat,0,https://www.youtube.com/watch?v=e-ORhEE9VVg&lc=UgydJSfUQFcP50g1xBB4AaABAg.A0gupvVyzTxA0sS1J06oPS,12-03-2024 03:10,0,My girl dont likd it 🧍🏽‍♂️,http://www.youtube.com/@user-eb5ud6vw2e
1169,@aravindkp2427,masterpiece is too much,UgydJSfUQFcP50g1xBB4AaABAg.A0gupvVyzTxA10Pwzouqa8,@badbrat,1,https://www.youtube.com/watch?v=e-ORhEE9VVg&lc=UgydJSfUQFcP50g1xBB4AaABAg.A0gupvVyzTxA10Pwzouqa8,15-03-2024 14:45,0,masterpiece is too much,http://www.youtube.com/@aravindkp2427
1170,@jomoljeswin5990,❤,UgydJSfUQFcP50g1xBB4AaABAg.A0gupvVyzTxA133EofT4jr,@badbrat,1,https://www.youtube.com/watch?v=e-ORhEE9VVg&lc=UgydJSfUQFcP50g1xBB4AaABAg.A0gupvVyzTxA133EofT4jr,16-03-2024 15:24,0,❤,http://www.youtube.com/@jomoljeswin5990
1171,@Martin915_,Baga baga baga ba I can read you like a magazine baga baga baga ba omg look at my face my next mistake wanna play cause i can make your wet dream into a nightdream🎶,UgwAd2rYJYY3mOVP9SZ4AaABAg,,0,https://www.youtube.com/watch?v=e-ORhEE9VVg&lc=UgwAd2rYJYY3mOVP9SZ4AaABAg,07-03-2024 13:54,0,Baga baga baga ba I can read you like a magazine baga baga baga ba omg look at my face my next mistake wanna play cause i can make your wet dream into a nightdream🎶,http://www.youtube.com/@Martin915_
1172,@BeezWaxTV,Reminds me of my new love song!,Ugw8d2rMv-mp8z7e_ZF4AaABAg,,0,https://www.youtube.com/watch?v=e-ORhEE9VVg&lc=Ugw8d2rMv-mp8z7e_ZF4AaABAg,07-03-2024 13:53,0,Reminds me of my new love song!,http://www.youtube.com/@BeezWaxTV
1173,@mariavelasquez7634,Me,Ugw9SFaj6aT7uvQrjpV4AaABAg,,0,https://www.youtube.com/watch?v=e-ORhEE9VVg&lc=Ugw9SFaj6aT7uvQrjpV4AaABAg,07-03-2024 13:34,0,Me,http://www.youtube.com/@mariavelasquez7634
1174,@OliviaPugiotto-sy9tx,Taylor: let\'s be friends Me :yes yes yes!😊,Ugzqts7jQCyk8IoUC054AaABAg,,0,https://www.youtube.com/watch?v=e-ORhEE9VVg&lc=Ugzqts7jQCyk8IoUC054AaABAg,07-03-2024 13:27,0,Taylor: let\'s be friends Me :yes yes yes!😊,http://www.youtube.com/@OliviaPugiotto-sy9tx
1175,@OliviaPugiotto-sy9tx,😂 the cat be like : huh😂,Ugw292GlYLU3eNTCIVp4AaABAg,,2,https://www.youtube.com/watch?v=e-ORhEE9VVg&lc=Ugw292GlYLU3eNTCIVp4AaABAg,07-03-2024 13:19,0,😂 the cat be like : huh😂,http://www.youtube.com/@OliviaPugiotto-sy9tx
1176,@jawdatalhaffar2071,im ur biggest fan!!! ,UgwQJ5p3GrOUS2cujg14AaABAg,,2,https://www.youtube.com/watch?v=e-ORhEE9VVg&lc=UgwQJ5p3GrOUS2cujg14AaABAg,07-03-2024 13:16,0,im ur biggest fan!!! ,http://www.youtube.com/@jawdatalhaffar2071
1177,@SophiaKristiansen,This is me Numbers ❤,UgwMYwl15sk1_ISBLRl4AaABAg,,0,https://www.youtube.com/watch?v=e-ORhEE9VVg&lc=UgwMYwl15sk1_ISBLRl4AaABAg,07-03-2024 12:52,0,This is me Numbers ❤,http://www.youtube.com/@SophiaKristiansen
1178,@nisha12708,Wow 3.3B views🎉,Ugydq74aLF8qWG9TNIZ4AaABAg,,2,https://www.youtube.com/watch?v=e-ORhEE9VVg&lc=Ugydq74aLF8qWG9TNIZ4AaABAg,07-03-2024 12:39,0,Wow 3.3B views🎉,http://www.youtube.com/@nisha12708
1179,@lisacasey726,Meee,UgziuCS8Hq_SSUAPtGx4AaABAg,,0,https://www.youtube.com/watch?v=e-ORhEE9VVg&lc=UgziuCS8Hq_SSUAPtGx4AaABAg,07-03-2024 12:29,0,Meee,http://www.youtube.com/@lisacasey726
1180,@josephralph7570,Someone in 2024?!,UgyjV6vEAFDG758GYEF4AaABAg,,2,https://www.youtube.com/watch?v=e-ORhEE9VVg&lc=UgyjV6vEAFDG758GYEF4AaABAg,07-03-2024 12:08,1,Someone in 2024?!,http://www.youtube.com/@josephralph7570
1181,@Hudsynsdailyplantvlogs,Me,UgyjV6vEAFDG758GYEF4AaABAg.A0gdYwgV0h-A1-g6_zcb0T,@josephralph7570,0,https://www.youtube.com/watch?v=e-ORhEE9VVg&lc=UgyjV6vEAFDG758GYEF4AaABAg.A0gdYwgV0h-A1-g6_zcb0T,15-03-2024 07:55,0,Me,http://www.youtube.com/@Hudsynsdailyplantvlogs
1182,@susilbista8429,in 2024?🥀,UgyT45kvUSbWfx0leLZ4AaABAg,,0,https://www.youtube.com/watch?v=e-ORhEE9VVg&lc=UgyT45kvUSbWfx0leLZ4AaABAg,07-03-2024 11:54,0,in 2024?🥀,http://www.youtube.com/@susilbista8429
1183,@mangalkurbet5990,I love it 💗💗💗,Ugxc03NgO2h0_TeN-ZJ4AaABAg,,0,https://www.youtube.com/watch?v=e-ORhEE9VVg&lc=Ugxc03NgO2h0_TeN-ZJ4AaABAg,07-03-2024 11:51,0,I love it 💗💗💗,http://www.youtube.com/@mangalkurbet5990
1184,@davidallegro3395,TRUE,UgzDDwcTwTeAejP9ip14AaABAg,,0,https://www.youtube.com/watch?v=e-ORhEE9VVg&lc=UgzDDwcTwTeAejP9ip14AaABAg,07-03-2024 11:45,0,TRUE,http://www.youtube.com/@davidallegro3395
1185,@wen7325,九年了😍🥲🥲♥♥♥♥,Ugw_67U52dhY5gQ_vVJ4AaABAg,,0,https://www.youtube.com/watch?v=e-ORhEE9VVg&lc=Ugw_67U52dhY5gQ_vVJ4AaABAg,07-03-2024 11:41,0,九年了😍🥲🥲♥♥♥♥,http://www.youtube.com/@wen7325
1186,@wc-000,One of my exes went to an institution for life,UgzE_bKlWjUfMItBgt54AaABAg,,1,https://www.youtube.com/watch?v=e-ORhEE9VVg&lc=UgzE_bKlWjUfMItBgt54AaABAg,07-03-2024 11:35,0,One of my exes went to an institution for life,http://www.youtube.com/@wc-000
1187,@wc-000,No live tv,UgzvYOs7QOEvfqR8sf94AaABAg,,0,https://www.youtube.com/watch?v=e-ORhEE9VVg&lc=UgzvYOs7QOEvfqR8sf94AaABAg,07-03-2024 11:31,0,No live tv,http://www.youtube.com/@wc-000
1188,@Jane_girl,Such a perfect song 🩷🩷🩷🩷🩷🩷,Ugx7itMCdWFn4PnNuxp4AaABAg,,1,https://www.youtube.com/watch?v=e-ORhEE9VVg&lc=Ugx7itMCdWFn4PnNuxp4AaABAg,07-03-2024 11:24,0,Such a perfect song 🩷🩷🩷🩷🩷🩷,http://www.youtube.com/@Jane_girl
1189,@cathhyyx,It\'s March 2024 still not bored of this masterpiece 😩❤❤❤,Ugw0BzZrq480NERmCvt4AaABAg,,7,https://www.youtube.com/watch?v=e-ORhEE9VVg&lc=Ugw0BzZrq480NERmCvt4AaABAg,07-03-2024 11:09,0,It\'s March 2024 still not bored of this masterpiece 😩❤❤❤,http://www.youtube.com/@cathhyyx
1190,@mantas_pilot21,"As a TRVE metalhead i can say, it\'s one of the most boring songs i ever heard.😢 What a waste of time...",Ugy9YQRs6gIcVYKLc9R4AaABAg,,0,https://www.youtube.com/watch?v=e-ORhEE9VVg&lc=Ugy9YQRs6gIcVYKLc9R4AaABAg,07-03-2024 10:56,1,"As a TRVE metalhead i can say, it\'s one of the most boring songs i ever heard.😢 What a waste of time...",http://www.youtube.com/@mantas_pilot21
1191,@Mathews..123,We don\'t care tbh,Ugy9YQRs6gIcVYKLc9R4AaABAg.A0gWF_Vr3DzA0inLgzwLqx,@mantas_pilot21,0,https://www.youtube.com/watch?v=e-ORhEE9VVg&lc=Ugy9YQRs6gIcVYKLc9R4AaABAg.A0gWF_Vr3DzA0inLgzwLqx,08-03-2024 08:12,0,We don\'t care tbh,http://www.youtube.com/@Mathews..123
1192,@Cutiepiegirls739,Me!,Ugy5xik0Dm7gVhLcqgZ4AaABAg,,1,https://www.youtube.com/watch?v=e-ORhEE9VVg&lc=Ugy5xik0Dm7gVhLcqgZ4AaABAg,07-03-2024 10:55,0,Me!,http://www.youtube.com/@Cutiepiegirls739
1193,@kingofpopbts2080,The most OVERRATED artist of all time!!! 🤣🤣🤣,Ugyy6HykviP4BT1uNJ14AaABAg,,1,https://www.youtube.com/watch?v=e-ORhEE9VVg&lc=Ugyy6HykviP4BT1uNJ14AaABAg,07-03-2024 10:29,2,The most OVERRATED artist of all time!!! 🤣🤣🤣,http://www.youtube.com/@kingofpopbts2080
1194,@lyliatube,"because you\'re male, and males aren\'t supposed to be vibing to feminine things 💀 Go listen to rap or hip-hop. SUS that you thought that type of music would you like it",Ugyy6HykviP4BT1uNJ14AaABAg.A0gT8vuousnA0gxDQMe6_X,@kingofpopbts2080,1,https://www.youtube.com/watch?v=e-ORhEE9VVg&lc=Ugyy6HykviP4BT1uNJ14AaABAg.A0gT8vuousnA0gxDQMe6_X,07-03-2024 15:00,0,"because you\'re male, and males aren\'t supposed to be vibing to feminine things 💀 Go listen to rap or hip-hop. SUS that you thought that type of music would you like it",http://www.youtube.com/@lyliatube
1195,@Mathews..123,is the Weeknd,Ugyy6HykviP4BT1uNJ14AaABAg.A0gT8vuousnA0inN-i6Tnz,@kingofpopbts2080,0,https://www.youtube.com/watch?v=e-ORhEE9VVg&lc=Ugyy6HykviP4BT1uNJ14AaABAg.A0gT8vuousnA0inN-i6Tnz,08-03-2024 08:13,0,is the Weeknd,http://www.youtube.com/@Mathews..123
1196,@_moon_105_,This song was released on my birthday ❤❤❤,UgzptLupCna2ARwtTsx4AaABAg,,0,https://www.youtube.com/watch?v=e-ORhEE9VVg&lc=UgzptLupCna2ARwtTsx4AaABAg,07-03-2024 10:22,0,This song was released on my birthday ❤❤❤,http://www.youtube.com/@_moon_105_
1197,@cric.clips17yt,03:51,UgygK1KsKPhZ6Bf65NF4AaABAg,,0,https://www.youtube.com/watch?v=e-ORhEE9VVg&lc=UgygK1KsKPhZ6Bf65NF4AaABAg,07-03-2024 10:21,0,03:51,http://www.youtube.com/@cric.clips17yt
1198,@user-rj1hk1by1b,Indonesia 😊,UgyE9wnLSUAm5b4ryaB4AaABAg,,3,https://www.youtube.com/watch?v=e-ORhEE9VVg&lc=UgyE9wnLSUAm5b4ryaB4AaABAg,07-03-2024 09:58,0,Indonesia 😊,http://www.youtube.com/@user-rj1hk1by1b
1199,@user-rj1hk1by1b,P,UgyaKsSCPeewBI8vUjx4AaABAg,,1,https://www.youtube.com/watch?v=e-ORhEE9VVg&lc=UgyaKsSCPeewBI8vUjx4AaABAg,07-03-2024 09:58,0,P,http://www.youtube.com/@user-rj1hk1by1b
1200,@SleepyDeer-xt2tg,I. Belive. This. Song. IdoL,UgwOUgbsJedP93CV_Pt4AaABAg,,1,https://www.youtube.com/watch?v=e-ORhEE9VVg&lc=UgwOUgbsJedP93CV_Pt4AaABAg,07-03-2024 09:25,0,I. Belive. This. Song. IdoL,http://www.youtube.com/@SleepyDeer-xt2tg
1201,@genyoliveira4590,Somebody in 2024,Ugy9_wB-QROZ4i--uHZ4AaABAg,,0,https://www.youtube.com/watch?v=e-ORhEE9VVg&lc=Ugy9_wB-QROZ4i--uHZ4AaABAg,07-03-2024 08:38,0,Somebody in 2024,http://www.youtube.com/@genyoliveira4590
1202,@user-st3fj1cx1d,Who is from Singapore fans in 2024 🙈🙈raise up your hand 🤗🤗,Ugx27TQqRGUp1GX-lLV4AaABAg,,0,https://www.youtube.com/watch?v=e-ORhEE9VVg&lc=Ugx27TQqRGUp1GX-lLV4AaABAg,07-03-2024 08:32,0,Who is from Singapore fans in 2024 🙈🙈raise up your hand 🤗🤗,http://www.youtube.com/@user-st3fj1cx1d
1203,@rmrfdk,SAVE PALESTINA,UgyHllvDZoSQBiSGt-t4AaABAg,,3,https://www.youtube.com/watch?v=e-ORhEE9VVg&lc=UgyHllvDZoSQBiSGt-t4AaABAg,07-03-2024 08:30,0,SAVE PALESTINA,http://www.youtube.com/@rmrfdk
1204,@DungTran-to4vm,It feels like you trying to find a lost unicorn,UgxrZV195Z3Ru_d2Ejx4AaABAg,,0,https://www.youtube.com/watch?v=e-ORhEE9VVg&lc=UgxrZV195Z3Ru_d2Ejx4AaABAg,07-03-2024 08:09,0,It feels like you trying to find a lost unicorn,http://www.youtube.com/@DungTran-to4vm
1205,@livin4956,2024🎉,UgyPgeoXGi_718KS0iF4AaABAg,,0,https://www.youtube.com/watch?v=e-ORhEE9VVg&lc=UgyPgeoXGi_718KS0iF4AaABAg,07-03-2024 07:58,0,2024🎉,http://www.youtube.com/@livin4956
1206,@Muhammadshahid-vz9gu,Who is listening to this song in 2024?😌🔂,UgzAiVO2_hmIOwqhtbd4AaABAg,,1,https://www.youtube.com/watch?v=e-ORhEE9VVg&lc=UgzAiVO2_hmIOwqhtbd4AaABAg,07-03-2024 07:21,0,Who is listening to this song in 2024?😌🔂,http://www.youtube.com/@Muhammadshahid-vz9gu
1207,@jayrpelagio6815,Im your biggest fan❤,UgyaSD_-ZNg3EBsNlQN4AaABAg,,0,https://www.youtube.com/watch?v=e-ORhEE9VVg&lc=UgyaSD_-ZNg3EBsNlQN4AaABAg,07-03-2024 07:08,0,Im your biggest fan❤,http://www.youtube.com/@jayrpelagio6815
1208,@bctesla,"Swift has guts , just like the Kelse’s",UgxG4N_S9G5BXy3WsyF4AaABAg,,0,https://www.youtube.com/watch?v=e-ORhEE9VVg&lc=UgxG4N_S9G5BXy3WsyF4AaABAg,07-03-2024 06:31,0,"Swift has guts , just like the Kelse’s",http://www.youtube.com/@bctesla
1209,@jennywilliams3820,❤,Ugy_V9RscEEE4eDb6gd4AaABAg,,0,https://www.youtube.com/watch?v=e-ORhEE9VVg&lc=Ugy_V9RscEEE4eDb6gd4AaABAg,07-03-2024 06:20,0,❤,http://www.youtube.com/@jennywilliams3820
1210,@faiyajkabir4008,its been 9 years already,UgxYWBkBN6uLJsTKPSB4AaABAg,,0,https://www.youtube.com/watch?v=e-ORhEE9VVg&lc=UgxYWBkBN6uLJsTKPSB4AaABAg,07-03-2024 05:54,0,its been 9 years already,http://www.youtube.com/@faiyajkabir4008
1211,@wgm6811,Wow! Already 3.4 billions people viewed.. almost half the world\'s population,UgxIRIl2QEG8bYST7oJ4AaABAg,,0,https://www.youtube.com/watch?v=e-ORhEE9VVg&lc=UgxIRIl2QEG8bYST7oJ4AaABAg,07-03-2024 05:23,0,Wow! Already 3.4 billions people viewed.. almost half the world\'s population,http://www.youtube.com/@wgm6811
1212,@gongju-mo7sr,Its kinda weird tho its trending now,UgwjrRXJn1ogKR6h6fl4AaABAg,,0,https://www.youtube.com/watch?v=e-ORhEE9VVg&lc=UgwjrRXJn1ogKR6h6fl4AaABAg,07-03-2024 04:57,1,Its kinda weird tho its trending now,http://www.youtube.com/@gongju-mo7sr
1213,@ihavenothingspecial6887,Why? Best song,UgwjrRXJn1ogKR6h6fl4AaABAg.A0fs9AG2TUWA0g00VuvVPL,@gongju-mo7sr,0,https://www.youtube.com/watch?v=e-ORhEE9VVg&lc=UgwjrRXJn1ogKR6h6fl4AaABAg.A0fs9AG2TUWA0g00VuvVPL,07-03-2024 06:14,0,Why? Best song,http://www.youtube.com/@ihavenothingspecial6887
1214,@dinhvanchien9522,Hay,UgySqwXYUCX-SvcISHJ4AaABAg,,0,https://www.youtube.com/watch?v=e-ORhEE9VVg&lc=UgySqwXYUCX-SvcISHJ4AaABAg,07-03-2024 04:26,0,Hay,http://www.youtube.com/@dinhvanchien9522
1215,@heathersmith5259,I love you you are the best,UgwVMVqLaQUZnp6MpeZ4AaABAg,,0,https://www.youtube.com/watch?v=e-ORhEE9VVg&lc=UgwVMVqLaQUZnp6MpeZ4AaABAg,07-03-2024 04:08,0,I love you you are the best,http://www.youtube.com/@heathersmith5259
1216,@rinnirahayu7907,Kalau menurut gua ini lagu terbaik taylor swift,UgwZiNYmrLSdgy6tOi54AaABAg,,1,https://www.youtube.com/watch?v=e-ORhEE9VVg&lc=UgwZiNYmrLSdgy6tOi54AaABAg,07-03-2024 04:04,1,Kalau menurut gua ini lagu terbaik taylor swift,http://www.youtube.com/@rinnirahayu7907
1217,@ihavenothingspecial6887,Haha yoi,UgwZiNYmrLSdgy6tOi54AaABAg.A0fm9yBIa2kA0g01PIWDCG,@rinnirahayu7907,0,https://www.youtube.com/watch?v=e-ORhEE9VVg&lc=UgwZiNYmrLSdgy6tOi54AaABAg.A0fm9yBIa2kA0g01PIWDCG,07-03-2024 06:14,0,Haha yoi,http://www.youtube.com/@ihavenothingspecial6887
1218,@user-tf3em3wq3t,Who is here in March 2024,UgzvGOma-sNjUXwvxGR4AaABAg,,0,https://www.youtube.com/watch?v=e-ORhEE9VVg&lc=UgzvGOma-sNjUXwvxGR4AaABAg,07-03-2024 03:32,0,Who is here in March 2024,http://www.youtube.com/@user-tf3em3wq3t
1219,@l0ngst0rysh0rt,Just came back from the eras tour in SG 😭,UgzzeCky_Rzlg71IOaF4AaABAg,,0,https://www.youtube.com/watch?v=e-ORhEE9VVg&lc=UgzzeCky_Rzlg71IOaF4AaABAg,07-03-2024 03:01,0,Just came back from the eras tour in SG 😭,http://www.youtube.com/@l0ngst0rysh0rt
1220,@VizeedaGr8,Jus don\'t wanna be taken for granted anymore!!!,UgweLMpJvwMBzUFI8kF4AaABAg,,0,https://www.youtube.com/watch?v=e-ORhEE9VVg&lc=UgweLMpJvwMBzUFI8kF4AaABAg,07-03-2024 02:50,0,Jus don\'t wanna be taken for granted anymore!!!,http://www.youtube.com/@VizeedaGr8
1221,@NeilDSouza7,We\'re going to be in my life and visit me to be in my life and visit my phone and I\'m so much for being so much for a new one of my life,UgxsY3w-Usjrf8uL_F14AaABAg,,0,https://www.youtube.com/watch?v=e-ORhEE9VVg&lc=UgxsY3w-Usjrf8uL_F14AaABAg,07-03-2024 01:08,0,We\'re going to be in my life and visit me to be in my life and visit my phone and I\'m so much for being so much for a new one of my life,http://www.youtube.com/@NeilDSouza7
1222,@PHILIPJAMESKALAVRITINOSSWISS,"ALLEGEDLY: ""ROSE FOR YOU""",Ugx7yLqwIWtT1tvaba14AaABAg,,3,https://www.youtube.com/watch?v=e-ORhEE9VVg&lc=Ugx7yLqwIWtT1tvaba14AaABAg,07-03-2024 00:53,0,"ALLEGEDLY: ""ROSE FOR YOU""",http://www.youtube.com/@PHILIPJAMESKALAVRITINOSSWISS
